"id","group","day"
"1793350",1771,"Sun"
"598015",1772,"Sun"
"1026614",1772,"Sun"
"1488954",1772,"Sun"
"1638453",1772,"Sun"
"265397",1773,"Sun"
"1348369",1773,"Sun"
"1786577",1773,"Sun"
"1186103",1774,"Sun"
"358901",1775,"Sun"
"524922",1775,"Sun"
"844639",1775,"Sun"
"1080082",1775,"Sun"
"1196676",1775,"Sun"
"1458671",1775,"Sun"
"2015331",1775,"Sun"
"346005",1776,"Sun"
"382668",1777,"Sun"
"672903",1778,"Sun"
"1887360",1778,"Sun"
"136218",1779,"Sun"
"162421",1779,"Sun"
"410172",1779,"Sun"
"1136531",1779,"Sun"
"1517885",1779,"Sun"
"122203",1780,"Sun"
"177323",1780,"Sun"
"1676592",1780,"Sun"
"2032482",1780,"Sun"
"160436",1781,"Sun"
"1207597",1782,"Sun"
"1250383",1782,"Sun"
"1516725",1782,"Sun"
"1577179",1782,"Sun"
"1786531",1782,"Sun"
"456708",1783,"Sun"
"1542097",1783,"Sun"
"1696675",1783,"Sun"
"312212",1784,"Sun"
"323425",1784,"Sun"
"611748",1784,"Sun"
"1179694",1784,"Sun"
"377652",1785,"Sun"
"1188052",1785,"Sun"
"1501168",1785,"Sun"
"1595964",1785,"Sun"
"701314",1786,"Sun"
"981100",1786,"Sun"
"488434",1787,"Sun"
"2025152",1787,"Sun"
"246751",1788,"Sun"
"338161",1788,"Sun"
"1156732",1788,"Sun"
"1911656",1788,"Sun"
"1946340",1788,"Sun"
"527768",1789,"Sun"
"1161194",1789,"Sun"
"1315762",1789,"Sun"
"169591",1790,"Sun"
"403520",1790,"Sun"
"1856735",1790,"Sun"
"1960341",1790,"Sun"
"306582",1791,"Sun"
"678435",1791,"Sun"
"707404",1791,"Sun"
"100068",1792,"Sun"
"475855",1792,"Sun"
"684101",1792,"Sun"
"1053269",1792,"Sun"
"909165",1793,"Sun"
"1611198",1793,"Sun"
"2091593",1793,"Sun"
"580188",1794,"Sun"
"611145",1794,"Sun"
"1532681",1794,"Sun"
"461226",1795,"Sun"
"594501",1795,"Sun"
"784969",1795,"Sun"
"538137",1796,"Sun"
"898597",1796,"Sun"
"1192940",1796,"Sun"
"2048749",1796,"Sun"
"531900",1797,"Sun"
"1120728",1797,"Sun"
"1190174",1797,"Sun"
"1371050",1797,"Sun"
"2035573",1797,"Sun"
"488621",1798,"Sun"
"1523762",1798,"Sun"
"477481",1799,"Sun"
"1447229",1799,"Sun"
"1882507",1799,"Sun"
"2071991",1799,"Sun"
"369571",1800,"Sun"
"495864",1801,"Sun"
"1700399",1801,"Sun"
"695430",1802,"Sun"
"1361849",1802,"Sun"
"1605651",1802,"Sun"
"328315",1803,"Sun"
"984430",1803,"Sun"
"1133817",1803,"Sun"
"326406",1804,"Sun"
"403407",1804,"Sun"
"1111880",1804,"Sun"
"1990829",1804,"Sun"
"1620429",1805,"Sun"
"1734426",1805,"Sun"
"2019730",1805,"Sun"
"708024",1806,"Sun"
"732769",1806,"Sun"
"1098079",1806,"Sun"
"1701178",1806,"Sun"
"1237532",1807,"Sun"
"1419353",1807,"Sun"
"1824852",1807,"Sun"
"1036585",1808,"Sun"
"1198429",1808,"Sun"
"1294347",1808,"Sun"
"1368148",1808,"Sun"
"1629151",1808,"Sun"
"2065046",1809,"Sun"
"316759",1810,"Sun"
"345473",1810,"Sun"
"650299",1811,"Sun"
"829928",1811,"Sun"
"871859",1811,"Sun"
"1121686",1811,"Sun"
"1584543",1811,"Sun"
"776776",1812,"Sun"
"1452666",1812,"Sun"
"991847",1813,"Sun"
"1039213",1813,"Sun"
"1155530",1813,"Sun"
"1700924",1814,"Sun"
"290906",1815,"Sun"
"296930",1815,"Sun"
"1288890",1815,"Sun"
"1419745",1815,"Sun"
"1635124",1815,"Sun"
"484032",1816,"Sun"
"1279196",1816,"Sun"
"1385263",1816,"Sun"
"1646340",1816,"Sun"
"1892771",1816,"Sun"
"1566163",1817,"Sun"
"1835160",1817,"Sun"
"77556",1818,"Sun"
"1743490",1818,"Sun"
"1728854",1819,"Sun"
"1896760",1819,"Sun"
"688770",1820,"Sun"
"702381",1820,"Sun"
"1309692",1820,"Sun"
"2066984",1820,"Sun"
"378097",1821,"Sun"
"445000",1821,"Sun"
"570066",1821,"Sun"
"780918",1821,"Sun"
"1670140",1821,"Sun"
"1247014",1822,"Sun"
"394482",1823,"Sun"
"1838599",1823,"Sun"
"580975",1824,"Sun"
"980571",1824,"Sun"
"1552550",1824,"Sun"
"323275",1825,"Sun"
"877935",1825,"Sun"
"1010436",1825,"Sun"
"1169971",1825,"Sun"
"210170",1826,"Sun"
"533093",1826,"Sun"
"1191631",1826,"Sun"
"2093917",1826,"Sun"
"535703",1827,"Sun"
"1657677",1828,"Sun"
"1754996",1828,"Sun"
"1005862",1829,"Sun"
"1567725",1830,"Sun"
"1639148",1831,"Sun"
"1822890",1831,"Sun"
"288226",1832,"Sun"
"512191",1833,"Sun"
"715995",1833,"Sun"
"1091834",1833,"Sun"
"1028235",1834,"Sun"
"1320137",1834,"Sun"
"57086",1835,"Sun"
"459928",1835,"Sun"
"1912715",1835,"Sun"
"7478",1836,"Sun"
"721817",1836,"Sun"
"1070569",1836,"Sun"
"1147181",1836,"Sun"
"296834",1837,"Sun"
"436970",1837,"Sun"
"1482124",1837,"Sun"
"135036",1838,"Sun"
"526530",1838,"Sun"
"1612121",1838,"Sun"
"1638105",1838,"Sun"
"350170",1839,"Sun"
"994330",1839,"Sun"
"1995537",1839,"Sun"
"614253",1840,"Sun"
"779318",1840,"Sun"
"971859",1840,"Sun"
"1180447",1840,"Sun"
"2084435",1840,"Sun"
"806419",1841,"Sun"
"838747",1841,"Sun"
"1562101",1841,"Sun"
"1609038",1841,"Sun"
"2093322",1841,"Sun"
"123312",1842,"Sun"
"847425",1842,"Sun"
"1508367",1842,"Sun"
"72202",1843,"Sun"
"98842",1844,"Sun"
"1135949",1844,"Sun"
"1961646",1844,"Sun"
"790422",1845,"Sun"
"1450473",1845,"Sun"
"1050693",1846,"Sun"
"1842801",1846,"Sun"
"243053",1847,"Sun"
"855607",1847,"Sun"
"1022480",1847,"Sun"
"1636747",1847,"Sun"
"1893633",1847,"Sun"
"73231",1848,"Sun"
"1323853",1849,"Sun"
"532358",1850,"Sun"
"1500095",1850,"Sun"
"1747401",1850,"Sun"
"1903806",1851,"Sun"
"795630",1852,"Sun"
"872658",1852,"Sun"
"1072283",1852,"Sun"
"1749728",1852,"Sun"
"937009",1853,"Sun"
"1664740",1853,"Sun"
"268143",1854,"Sun"
"1680704",1854,"Sun"
"145262",1855,"Sun"
"182878",1855,"Sun"
"195888",1855,"Sun"
"696925",1855,"Sun"
"238580",1856,"Sun"
"1567838",1856,"Sun"
"133836",1857,"Sun"
"1031110",1857,"Sun"
"1238247",1857,"Sun"
"1923558",1857,"Sun"
"220095",1858,"Sun"
"1027860",1858,"Sun"
"449513",1859,"Sun"
"986538",1859,"Sun"
"2055243",1859,"Sun"
"272539",1860,"Sun"
"1865358",1860,"Sun"
"2092979",1860,"Sun"
"378099",1861,"Sun"
"737117",1861,"Sun"
"764045",1861,"Sun"
"1604621",1861,"Sun"
"1439610",1862,"Sun"
"1885771",1862,"Sun"
"1345480",1863,"Sun"
"320613",1864,"Sun"
"1700188",1864,"Sun"
"990801",1865,"Sun"
"1032434",1865,"Sun"
"1801196",1865,"Sun"
"259986",1866,"Sun"
"1889675",1866,"Sun"
"17740",1867,"Sun"
"138952",1867,"Sun"
"394715",1867,"Sun"
"446257",1867,"Sun"
"547838",1867,"Sun"
"832516",1867,"Sun"
"1155913",1867,"Sun"
"1409556",1867,"Sun"
"31755",1868,"Sun"
"81090",1868,"Sun"
"195725",1868,"Sun"
"412874",1868,"Sun"
"634880",1868,"Sun"
"1559001",1868,"Sun"
"1580679",1868,"Sun"
"1882328",1868,"Sun"
"1937540",1868,"Sun"
"2028377",1868,"Sun"
"110200",1869,"Sun"
"185956",1869,"Sun"
"457124",1869,"Sun"
"729136",1869,"Sun"
"824420",1869,"Sun"
"1023244",1869,"Sun"
"1031147",1869,"Sun"
"1544975",1869,"Sun"
"1711266",1869,"Sun"
"2013533",1869,"Sun"
"183618",1870,"Sun"
"201239",1870,"Sun"
"505361",1870,"Sun"
"713288",1870,"Sun"
"899459",1870,"Sun"
"1151513",1870,"Sun"
"1201132",1870,"Sun"
"1227319",1870,"Sun"
"307995",1871,"Sun"
"362643",1871,"Sun"
"374500",1871,"Sun"
"442091",1871,"Sun"
"874520",1871,"Sun"
"1101361",1871,"Sun"
"1350010",1871,"Sun"
"1919486",1871,"Sun"
"1986321",1871,"Sun"
"2008857",1871,"Sun"
"311902",1872,"Sun"
"905838",1872,"Sun"
"1314947",1872,"Sun"
"1364861",1872,"Sun"
"1687333",1872,"Sun"
"1770588",1872,"Sun"
"1815320",1872,"Sun"
"1900699",1872,"Sun"
"332032",1873,"Sun"
"1302010",1873,"Sun"
"1777690",1873,"Sun"
"2043819",1873,"Sun"
"371008",1874,"Sun"
"436644",1874,"Sun"
"535955",1874,"Sun"
"1160780",1874,"Sun"
"1595904",1874,"Sun"
"1651502",1874,"Sun"
"1910940",1874,"Sun"
"2026293",1874,"Sun"
"341110",1875,"Sun"
"514645",1875,"Sun"
"564829",1875,"Sun"
"527615",1876,"Sun"
"586980",1876,"Sun"
"1179621",1876,"Sun"
"1345537",1876,"Sun"
"1485035",1876,"Sun"
"289320",1877,"Sun"
"1227542",1877,"Sun"
"1433135",1877,"Sun"
"912864",1878,"Sun"
"1636112",1878,"Sun"
"2074098",1879,"Sun"
"549264",1880,"Sun"
"1329392",1880,"Sun"
"1529701",1880,"Sun"
"1696314",1880,"Sun"
"1728252",1880,"Sun"
"1132385",1881,"Sun"
"1331513",1881,"Sun"
"1604883",1881,"Sun"
"754688",1882,"Sun"
"1438922",1882,"Sun"
"1536811",1882,"Sun"
"1972819",1882,"Sun"
"445484",1883,"Sun"
"801502",1883,"Sun"
"827053",1883,"Sun"
"1938501",1883,"Sun"
"165790",1884,"Sun"
"835362",1884,"Sun"
"835740",1884,"Sun"
"1208962",1884,"Sun"
"40062",1885,"Sun"
"456790",1885,"Sun"
"464904",1885,"Sun"
"834234",1885,"Sun"
"1676380",1885,"Sun"
"1800541",1885,"Sun"
"2066397",1885,"Sun"
"89187",1886,"Sun"
"554286",1886,"Sun"
"713536",1886,"Sun"
"1441614",1886,"Sun"
"1464565",1886,"Sun"
"1738746",1886,"Sun"
"2017255",1886,"Sun"
"131905",1887,"Sun"
"453302",1887,"Sun"
"1119806",1887,"Sun"
"1342699",1887,"Sun"
"1588308",1887,"Sun"
"1870006",1887,"Sun"
"2001998",1887,"Sun"
"2091938",1887,"Sun"
"315683",1888,"Sun"
"858748",1888,"Sun"
"935851",1888,"Sun"
"1033825",1888,"Sun"
"1470665",1888,"Sun"
"1747940",1888,"Sun"
"1810761",1888,"Sun"
"429404",1889,"Sun"
"780944",1889,"Sun"
"792368",1889,"Sun"
"982692",1889,"Sun"
"1415191",1889,"Sun"
"1810596",1889,"Sun"
"1985523",1889,"Sun"
"451650",1890,"Sun"
"707450",1890,"Sun"
"786928",1890,"Sun"
"1115437",1890,"Sun"
"1307549",1890,"Sun"
"1741732",1890,"Sun"
"2025345",1890,"Sun"
"474742",1891,"Sun"
"495118",1891,"Sun"
"1075885",1891,"Sun"
"1179385",1891,"Sun"
"1190131",1891,"Sun"
"1692922",1891,"Sun"
"1799299",1891,"Sun"
"828737",1892,"Sun"
"1406300",1892,"Sun"
"1869353",1892,"Sun"
"1913015",1892,"Sun"
"1935961",1892,"Sun"
"1955415",1892,"Sun"
"921765",1893,"Sun"
"944383",1893,"Sun"
"1091843",1893,"Sun"
"1333235",1893,"Sun"
"1346982",1893,"Sun"
"1433466",1893,"Sun"
"284710",1894,"Sun"
"632432",1894,"Sun"
"261018",1895,"Sun"
"550075",1895,"Sun"
"1517749",1895,"Sun"
"1541626",1895,"Sun"
"264321",1896,"Sun"
"1174266",1896,"Sun"
"2039599",1896,"Sun"
"377275",1897,"Sun"
"1890620",1897,"Sun"
"524002",1898,"Sun"
"1214078",1898,"Sun"
"7228",1899,"Sun"
"386846",1899,"Sun"
"1162133",1899,"Sun"
"1321639",1899,"Sun"
"1576221",1899,"Sun"
"1707741",1899,"Sun"
"1801467",1899,"Sun"
"1844535",1899,"Sun"
"94140",1900,"Sun"
"216024",1900,"Sun"
"353958",1900,"Sun"
"424710",1900,"Sun"
"798994",1900,"Sun"
"911823",1900,"Sun"
"1073933",1900,"Sun"
"1320125",1900,"Sun"
"1664230",1900,"Sun"
"1769075",1900,"Sun"
"2093864",1900,"Sun"
"106485",1901,"Sun"
"220105",1901,"Sun"
"482603",1901,"Sun"
"512272",1901,"Sun"
"717179",1901,"Sun"
"1469505",1901,"Sun"
"2068254",1901,"Sun"
"112324",1902,"Sun"
"187483",1902,"Sun"
"273315",1902,"Sun"
"1014468",1902,"Sun"
"1058071",1902,"Sun"
"1190780",1902,"Sun"
"1383898",1902,"Sun"
"1416972",1902,"Sun"
"1538199",1902,"Sun"
"1808298",1902,"Sun"
"266303",1903,"Sun"
"566357",1903,"Sun"
"613565",1903,"Sun"
"937459",1903,"Sun"
"1060039",1903,"Sun"
"1324594",1903,"Sun"
"1566008",1903,"Sun"
"1940331",1903,"Sun"
"420626",1904,"Sun"
"525272",1904,"Sun"
"677275",1904,"Sun"
"710019",1904,"Sun"
"862836",1904,"Sun"
"1208888",1904,"Sun"
"1230569",1904,"Sun"
"1406931",1904,"Sun"
"1938374",1904,"Sun"
"2095479",1904,"Sun"
"449362",1905,"Sun"
"821526",1905,"Sun"
"1015080",1905,"Sun"
"1250950",1905,"Sun"
"1340914",1905,"Sun"
"1368412",1905,"Sun"
"1541032",1905,"Sun"
"1629849",1905,"Sun"
"166095",1906,"Sun"
"528516",1906,"Sun"
"682443",1906,"Sun"
"1263770",1906,"Sun"
"365617",1907,"Sun"
"1180454",1908,"Sun"
"1474703",1908,"Sun"
"1581335",1908,"Sun"
"2063948",1908,"Sun"
"371807",1909,"Sun"
"957836",1909,"Sun"
"1012684",1909,"Sun"
"1709860",1909,"Sun"
"297434",1910,"Sun"
"1789672",1910,"Sun"
"967732",1911,"Sun"
"1315730",1912,"Sun"
"1381263",1912,"Sun"
"727632",1913,"Sun"
"832467",1913,"Sun"
"162328",1914,"Sun"
"256389",1914,"Sun"
"161556",1915,"Sun"
"372169",1915,"Sun"
"1145508",1915,"Sun"
"1945140",1916,"Sun"
"1381084",1917,"Sun"
"660551",1918,"Sun"
"1283631",1918,"Sun"
"1554087",1918,"Sun"
"59930",1919,"Sun"
"183116",1919,"Sun"
"232640",1919,"Sun"
"390019",1919,"Sun"
"537511",1920,"Sun"
"1743755",1920,"Sun"
"230971",1921,"Sun"
"2018504",1921,"Sun"
"416171",1922,"Sun"
"911069",1922,"Sun"
"1158750",1922,"Sun"
"2014398",1923,"Sun"
"488903",1924,"Sun"
"755670",1924,"Sun"
"1117142",1924,"Sun"
"1912242",1924,"Sun"
"344558",1925,"Sun"
"499838",1925,"Sun"
"484953",1926,"Sun"
"859841",1926,"Sun"
"1010782",1926,"Sun"
"371935",1927,"Sun"
"610092",1927,"Sun"
"1487384",1927,"Sun"
"850606",1928,"Sun"
"945461",1928,"Sun"
"155891",1929,"Sun"
"278534",1929,"Sun"
"1262172",1929,"Sun"
"1501569",1929,"Sun"
"1799511",1929,"Sun"
"1347358",1930,"Sun"
"2082005",1930,"Sun"
"1136938",1931,"Sun"
"1197642",1931,"Sun"
"1460724",1931,"Sun"
"1865826",1931,"Sun"
"52083",1932,"Sun"
"1638675",1932,"Sun"
"1719235",1932,"Sun"
"1944523",1932,"Sun"
"868390",1933,"Sun"
"23379",1934,"Sun"
"395912",1934,"Sun"
"2052498",1934,"Sun"
"287536",1935,"Sun"
"358807",1935,"Sun"
"537923",1935,"Sun"
"1860323",1935,"Sun"
"1046909",1936,"Sun"
"1632828",1936,"Sun"
"1394108",1937,"Sun"
"160563",1938,"Sun"
"529662",1938,"Sun"
"1239366",1938,"Sun"
"1462794",1938,"Sun"
"154922",1939,"Sun"
"482976",1939,"Sun"
"1936075",1939,"Sun"
"465043",1940,"Sun"
"1000959",1940,"Sun"
"1950711",1940,"Sun"
"617974",1941,"Sun"
"1327109",1941,"Sun"
"1862216",1941,"Sun"
"1946853",1941,"Sun"
"619341",1942,"Sun"
"1427241",1942,"Sun"
"2035982",1942,"Sun"
"493408",1943,"Sun"
"1647955",1943,"Sun"
"282044",1944,"Sun"
"1103314",1944,"Sun"
"282427",1945,"Sun"
"991560",1945,"Sun"
"1474780",1945,"Sun"
"1505958",1945,"Sun"
"219567",1946,"Sun"
"646337",1946,"Sun"
"1063521",1947,"Sun"
"1468284",1947,"Sun"
"1488035",1947,"Sun"
"18647",1948,"Sun"
"1014878",1948,"Sun"
"1793044",1948,"Sun"
"1914290",1948,"Sun"
"197327",1949,"Sun"
"1199497",1949,"Sun"
"1678825",1950,"Sun"
"725749",1951,"Sun"
"1476708",1951,"Sun"
"1621157",1951,"Sun"
"905327",1952,"Sun"
"1225068",1952,"Sun"
"1297177",1952,"Sun"
"22405",1953,"Sun"
"1359205",1953,"Sun"
"2014925",1953,"Sun"
"167417",1954,"Sun"
"878162",1955,"Sun"
"921842",1955,"Sun"
"1156879",1955,"Sun"
"1953871",1956,"Sun"
"302469",1957,"Sun"
"919766",1957,"Sun"
"1350934",1957,"Sun"
"1773684",1958,"Sun"
"214343",1959,"Sun"
"440769",1959,"Sun"
"915555",1959,"Sun"
"1057358",1959,"Sun"
"630304",1960,"Sun"
"1200408",1960,"Sun"
"1713825",1960,"Sun"
"931560",1961,"Sun"
"1092780",1961,"Sun"
"1853972",1961,"Sun"
"105510",1962,"Sun"
"895448",1962,"Sun"
"1754909",1962,"Sun"
"33888",1963,"Sun"
"689624",1963,"Sun"
"150070",1964,"Sun"
"1783900",1964,"Sun"
"439435",1965,"Sun"
"798967",1966,"Sun"
"600806",1967,"Sun"
"1063052",1967,"Sun"
"629314",1968,"Sun"
"894820",1968,"Sun"
"1461817",1968,"Sun"
"17074",1969,"Sun"
"812894",1969,"Sun"
"1232039",1969,"Sun"
"1475813",1969,"Sun"
"489641",1970,"Sun"
"724350",1970,"Sun"
"1754715",1970,"Sun"
"611409",1971,"Sun"
"668834",1972,"Sun"
"1318453",1972,"Sun"
"1550620",1973,"Sun"
"1594973",1974,"Sun"
"1952157",1974,"Sun"
"1916015",1975,"Sun"
"56079",1976,"Sun"
"467272",1976,"Sun"
"789396",1976,"Sun"
"1247737",1976,"Sun"
"1858014",1976,"Sun"
"1916317",1976,"Sun"
"2022453",1976,"Sun"
"93934",1977,"Sun"
"212247",1977,"Sun"
"848722",1977,"Sun"
"1003815",1977,"Sun"
"1056227",1977,"Sun"
"1488263",1977,"Sun"
"1723050",1977,"Sun"
"120615",1978,"Sun"
"133085",1978,"Sun"
"392025",1978,"Sun"
"554059",1978,"Sun"
"964113",1978,"Sun"
"1709959",1978,"Sun"
"1977815",1978,"Sun"
"168011",1979,"Sun"
"549850",1979,"Sun"
"628661",1979,"Sun"
"963924",1979,"Sun"
"1071824",1979,"Sun"
"1588833",1979,"Sun"
"1642591",1979,"Sun"
"1810521",1979,"Sun"
"1873126",1979,"Sun"
"187639",1980,"Sun"
"236342",1980,"Sun"
"242845",1980,"Sun"
"497149",1980,"Sun"
"551840",1980,"Sun"
"664979",1980,"Sun"
"711205",1980,"Sun"
"1110694",1980,"Sun"
"1461502",1980,"Sun"
"382158",1981,"Sun"
"450381",1981,"Sun"
"562000",1981,"Sun"
"896787",1981,"Sun"
"962347",1981,"Sun"
"1046898",1981,"Sun"
"1415184",1981,"Sun"
"1796799",1981,"Sun"
"1813438",1981,"Sun"
"579564",1982,"Sun"
"809759",1982,"Sun"
"870731",1982,"Sun"
"909448",1982,"Sun"
"995009",1982,"Sun"
"1009183",1982,"Sun"
"1029098",1982,"Sun"
"1213942",1982,"Sun"
"1446911",1982,"Sun"
"1664957",1982,"Sun"
"1724732",1982,"Sun"
"240895",1983,"Sun"
"404781",1983,"Sun"
"8931",1984,"Sun"
"544893",1984,"Sun"
"1908834",1984,"Sun"
"1983657",1984,"Sun"
"1043605",1985,"Sun"
"1115098",1985,"Sun"
"1863422",1985,"Sun"
"2032890",1985,"Sun"
"294394",1986,"Sun"
"861721",1986,"Sun"
"1544061",1986,"Sun"
"1640420",1986,"Sun"
"2047772",1986,"Sun"
"69845",1987,"Sun"
"1659909",1987,"Sun"
"1719387",1987,"Sun"
"971802",1988,"Sun"
"986259",1988,"Sun"
"1767592",1988,"Sun"
"62346",1989,"Sun"
"629930",1989,"Sun"
"1571131",1989,"Sun"
"175424",1990,"Sun"
"1199300",1990,"Sun"
"252403",1991,"Sun"
"966620",1991,"Sun"
"549101",1992,"Sun"
"1355576",1992,"Sun"
"1411540",1992,"Sun"
"1593503",1992,"Sun"
"292773",1993,"Sun"
"2018366",1993,"Sun"
"817013",1994,"Sun"
"883537",1994,"Sun"
"1173853",1994,"Sun"
"1475762",1994,"Sun"
"2031466",1994,"Sun"
"30878",1995,"Sun"
"765225",1995,"Sun"
"1032401",1995,"Sun"
"1895812",1995,"Sun"
"458247",1996,"Sun"
"584178",1996,"Sun"
"711106",1997,"Sun"
"975788",1997,"Sun"
"479734",1998,"Sun"
"681615",1999,"Sun"
"731538",1999,"Sun"
"760351",1999,"Sun"
"799236",1999,"Sun"
"1246652",1999,"Sun"
"619449",2000,"Sun"
"802705",2000,"Sun"
"1316272",2000,"Sun"
"2018880",2000,"Sun"
"95450",2001,"Sun"
"798323",2001,"Sun"
"1837235",2001,"Sun"
"427720",2002,"Sun"
"897814",2002,"Sun"
"935358",2002,"Sun"
"1061985",2002,"Sun"
"1585470",2002,"Sun"
"462283",2003,"Sun"
"798559",2003,"Sun"
"823816",2003,"Sun"
"769435",2004,"Sun"
"1784999",2004,"Sun"
"112107",2005,"Sun"
"798193",2005,"Sun"
"918008",2005,"Sun"
"972152",2005,"Sun"
"1327593",2005,"Sun"
"1846307",2006,"Sun"
"1995197",2006,"Sun"
"21979",2007,"Sun"
"241608",2007,"Sun"
"289616",2007,"Sun"
"307107",2007,"Sun"
"931011",2007,"Sun"
"1194531",2007,"Sun"
"1376114",2007,"Sun"
"1436500",2007,"Sun"
"1614499",2007,"Sun"
"1784252",2007,"Sun"
"2078374",2007,"Sun"
"60156",2008,"Sun"
"651100",2008,"Sun"
"1063010",2008,"Sun"
"1149603",2008,"Sun"
"1216173",2008,"Sun"
"1626029",2008,"Sun"
"1674637",2008,"Sun"
"1688270",2008,"Sun"
"1702690",2008,"Sun"
"69245",2009,"Sun"
"246027",2009,"Sun"
"378695",2009,"Sun"
"456254",2009,"Sun"
"617592",2009,"Sun"
"1060632",2009,"Sun"
"1467015",2009,"Sun"
"1578380",2009,"Sun"
"1685710",2009,"Sun"
"1732710",2009,"Sun"
"86940",2010,"Sun"
"108717",2010,"Sun"
"170570",2010,"Sun"
"552487",2010,"Sun"
"1016253",2010,"Sun"
"1140475",2010,"Sun"
"1322595",2010,"Sun"
"1811688",2010,"Sun"
"2056876",2010,"Sun"
"831739",2011,"Sun"
"854868",2011,"Sun"
"1085001",2011,"Sun"
"1134800",2011,"Sun"
"1203411",2011,"Sun"
"1262651",2011,"Sun"
"1320649",2011,"Sun"
"1964024",2011,"Sun"
"1086745",2012,"Sun"
"2051717",2012,"Sun"
"1212050",2013,"Sun"
"484938",2014,"Sun"
"1014777",2014,"Sun"
"1143818",2014,"Sun"
"1014226",2015,"Sun"
"1325076",2015,"Sun"
"1612560",2015,"Sun"
"72585",2016,"Sun"
"573715",2016,"Sun"
"1957228",2016,"Sun"
"1101852",2017,"Sun"
"1175846",2017,"Sun"
"36878",2018,"Sun"
"585556",2018,"Sun"
"1493773",2018,"Sun"
"761803",2019,"Sun"
"1115391",2019,"Sun"
"403947",2020,"Sun"
"710382",2020,"Sun"
"808515",2021,"Sun"
"1716042",2021,"Sun"
"1897254",2021,"Sun"
"1942851",2021,"Sun"
"77341",2022,"Sun"
"611725",2022,"Sun"
"747926",2022,"Sun"
"810181",2022,"Sun"
"1727226",2022,"Sun"
"267157",2023,"Sun"
"904226",2023,"Sun"
"908157",2023,"Sun"
"1503338",2023,"Sun"
"1972410",2023,"Sun"
"989343",2024,"Sun"
"1192975",2024,"Sun"
"1226361",2024,"Sun"
"732739",2025,"Sun"
"1831687",2026,"Sun"
"29928",2027,"Sun"
"1703550",2027,"Sun"
"1862520",2027,"Sun"
"325522",2028,"Sun"
"809068",2028,"Sun"
"1357765",2028,"Sun"
"2060350",2028,"Sun"
"1219337",2029,"Sun"
"1473153",2029,"Sun"
"1613589",2029,"Sun"
"1702523",2029,"Sun"
"1758483",2029,"Sun"
"1130956",2030,"Sun"
"1338988",2030,"Sun"
"2013638",2030,"Sun"
"1145018",2031,"Sun"
"1345148",2032,"Sun"
"1782654",2032,"Sun"
"530390",2033,"Sun"
"1033530",2033,"Sun"
"1190151",2033,"Sun"
"1752775",2033,"Sun"
"27471",2034,"Sun"
"576974",2034,"Sun"
"1412390",2034,"Sun"
"1512355",2034,"Sun"
"1884134",2034,"Sun"
"2040751",2034,"Sun"
"597853",2035,"Sun"
"923070",2035,"Sun"
"1032807",2035,"Sun"
"1159821",2035,"Sun"
"202450",2036,"Sun"
"478134",2036,"Sun"
"771829",2036,"Sun"
"1861179",2036,"Sun"
"151768",2037,"Sun"
"291093",2037,"Sun"
"1580101",2037,"Sun"
"841993",2038,"Sun"
"1910253",2038,"Sun"
"317768",2039,"Sun"
"1001995",2039,"Sun"
"1207712",2039,"Sun"
"504412",2040,"Sun"
"981849",2040,"Sun"
"999412",2040,"Sun"
"1483661",2040,"Sun"
"1538874",2040,"Sun"
"297731",2041,"Sun"
"460046",2041,"Sun"
"976794",2041,"Sun"
"1077662",2042,"Sun"
"1393038",2042,"Sun"
"1754769",2042,"Sun"
"156213",2043,"Sun"
"351756",2043,"Sun"
"1908869",2043,"Sun"
"748070",2044,"Sun"
"949321",2044,"Sun"
"1264207",2044,"Sun"
"1571576",2044,"Sun"
"12470",2045,"Sun"
"105834",2045,"Sun"
"199976",2045,"Sun"
"583927",2045,"Sun"
"827497",2045,"Sun"
"883742",2045,"Sun"
"1338832",2045,"Sun"
"1421396",2045,"Sun"
"1568224",2045,"Sun"
"87647",2046,"Sun"
"216468",2046,"Sun"
"549795",2046,"Sun"
"828045",2046,"Sun"
"1204869",2046,"Sun"
"1552355",2046,"Sun"
"1615218",2046,"Sun"
"1659439",2046,"Sun"
"1724426",2046,"Sun"
"1900049",2046,"Sun"
"2013854",2046,"Sun"
"149493",2047,"Sun"
"748943",2047,"Sun"
"987837",2047,"Sun"
"1050809",2047,"Sun"
"1175402",2047,"Sun"
"1208846",2047,"Sun"
"1566396",2047,"Sun"
"1647208",2047,"Sun"
"1799047",2047,"Sun"
"1950033",2047,"Sun"
"417142",2048,"Sun"
"450460",2048,"Sun"
"495857",2048,"Sun"
"1282445",2048,"Sun"
"1353161",2048,"Sun"
"1568439",2048,"Sun"
"1780934",2048,"Sun"
"577512",2049,"Sun"
"1099060",2049,"Sun"
"1225597",2049,"Sun"
"1268119",2049,"Sun"
"1671438",2049,"Sun"
"1750809",2049,"Sun"
"2053111",2049,"Sun"
"910112",2050,"Sun"
"1025627",2050,"Sun"
"1188663",2050,"Sun"
"1287583",2050,"Sun"
"1312391",2050,"Sun"
"1643102",2050,"Sun"
"1718759",2050,"Sun"
"1878897",2050,"Sun"
"1985807",2050,"Sun"
"2088259",2050,"Sun"
"210810",2051,"Sun"
"550901",2051,"Sun"
"615289",2051,"Sun"
"902301",2051,"Sun"
"1186566",2051,"Sun"
"1321277",2052,"Sun"
